Wavelength,SRF,band_name,Sensor,GSD
2093,0.11283,SWIR2,Landsat 8,30
2094,0.128292,SWIR2,Landsat 8,30
2095,0.144668,SWIR2,Landsat 8,30
2096,0.162055,SWIR2,Landsat 8,30
2097,0.179714,SWIR2,Landsat 8,30
2098,0.20278,SWIR2,Landsat 8,30
2099,0.227234,SWIR2,Landsat 8,30
2100,0.253732,SWIR2,Landsat 8,30
2101,0.280925,SWIR2,Landsat 8,30
2102,0.311347,SWIR2,Landsat 8,30
2103,0.342526,SWIR2,Landsat 8,30
2104,0.377044,SWIR2,Landsat 8,30
2105,0.412621,SWIR2,Landsat 8,30
2106,0.45047,SWIR2,Landsat 8,30
2107,0.488816,SWIR2,Landsat 8,30
2108,0.522458,SWIR2,Landsat 8,30
2109,0.554715,SWIR2,Landsat 8,30
2110,0.593227,SWIR2,Landsat 8,30
2111,0.633521,SWIR2,Landsat 8,30
2112,0.663067,SWIR2,Landsat 8,30
2113,0.689664,SWIR2,Landsat 8,30
2114,0.722284,SWIR2,Landsat 8,30
2115,0.756529,SWIR2,Landsat 8,30
2116,0.776463,SWIR2,Landsat 8,30
2117,0.792667,SWIR2,Landsat 8,30
2118,0.813716,SWIR2,Landsat 8,30
2119,0.836001,SWIR2,Landsat 8,30
2120,0.846344,SWIR2,Landsat 8,30
2121,0.853714,SWIR2,Landsat 8,30
2122,0.867845,SWIR2,Landsat 8,30
2123,0.883615,SWIR2,Landsat 8,30
2124,0.886411,SWIR2,Landsat 8,30
2125,0.886127,SWIR2,Landsat 8,30
2126,0.895232,SWIR2,Landsat 8,30
2127,0.906527,SWIR2,Landsat 8,30
2128,0.909739,SWIR2,Landsat 8,30
2129,0.911091,SWIR2,Landsat 8,30
2130,0.917985,SWIR2,Landsat 8,30
2131,0.926131,SWIR2,Landsat 8,30
2132,0.929693,SWIR2,Landsat 8,30
2133,0.932227,SWIR2,Landsat 8,30
2134,0.936544,SWIR2,Landsat 8,30
2135,0.941406,SWIR2,Landsat 8,30
2136,0.942571,SWIR2,Landsat 8,30
2137,0.942952,SWIR2,Landsat 8,30
2138,0.943112,SWIR2,Landsat 8,30
2139,0.943194,SWIR2,Landsat 8,30
2140,0.945168,SWIR2,Landsat 8,30
2141,0.947537,SWIR2,Landsat 8,30
2142,0.948776,SWIR2,Landsat 8,30
2143,0.949694,SWIR2,Landsat 8,30
2144,0.949643,SWIR2,Landsat 8,30
2145,0.9494,SWIR2,Landsat 8,30
2146,0.952551,SWIR2,Landsat 8,30
2147,0.956635,SWIR2,Landsat 8,30
2148,0.953083,SWIR2,Landsat 8,30
2149,0.947423,SWIR2,Landsat 8,30
2150,0.949094,SWIR2,Landsat 8,30
2151,0.952773,SWIR2,Landsat 8,30
2152,0.950874,SWIR2,Landsat 8,30
2153,0.947477,SWIR2,Landsat 8,30
2154,0.947014,SWIR2,Landsat 8,30
2155,0.947085,SWIR2,Landsat 8,30
2156,0.951812,SWIR2,Landsat 8,30
2157,0.957717,SWIR2,Landsat 8,30
2158,0.953332,SWIR2,Landsat 8,30
2159,0.946412,SWIR2,Landsat 8,30
2160,0.947778,SWIR2,Landsat 8,30
2161,0.951119,SWIR2,Landsat 8,30
2162,0.951641,SWIR2,Landsat 8,30
2163,0.951518,SWIR2,Landsat 8,30
2164,0.948644,SWIR2,Landsat 8,30
2165,0.944956,SWIR2,Landsat 8,30
2166,0.942515,SWIR2,Landsat 8,30
2167,0.940311,SWIR2,Landsat 8,30
2168,0.9434,SWIR2,Landsat 8,30
2169,0.947923,SWIR2,Landsat 8,30
2170,0.94501,SWIR2,Landsat 8,30
2171,0.940213,SWIR2,Landsat 8,30
2172,0.938737,SWIR2,Landsat 8,30
2173,0.93806,SWIR2,Landsat 8,30
2174,0.941859,SWIR2,Landsat 8,30
2175,0.947019,SWIR2,Landsat 8,30
2176,0.946554,SWIR2,Landsat 8,30
2177,0.944482,SWIR2,Landsat 8,30
2178,0.947414,SWIR2,Landsat 8,30
2179,0.951661,SWIR2,Landsat 8,30
2180,0.949283,SWIR2,Landsat 8,30
2181,0.945318,SWIR2,Landsat 8,30
2182,0.939939,SWIR2,Landsat 8,30
2183,0.934142,SWIR2,Landsat 8,30
2184,0.935493,SWIR2,Landsat 8,30
2185,0.93882,SWIR2,Landsat 8,30
2186,0.939253,SWIR2,Landsat 8,30
2187,0.938955,SWIR2,Landsat 8,30
2188,0.934675,SWIR2,Landsat 8,30
2189,0.929162,SWIR2,Landsat 8,30
2190,0.927085,SWIR2,Landsat 8,30
2191,0.925692,SWIR2,Landsat 8,30
2192,0.930508,SWIR2,Landsat 8,30
2193,0.936899,SWIR2,Landsat 8,30
2194,0.933908,SWIR2,Landsat 8,30
2195,0.927984,SWIR2,Landsat 8,30
2196,0.930981,SWIR2,Landsat 8,30
2197,0.936472,SWIR2,Landsat 8,30
2198,0.935776,SWIR2,Landsat 8,30
2199,0.933523,SWIR2,Landsat 8,30
2200,0.935132,SWIR2,Landsat 8,30
2201,0.937592,SWIR2,Landsat 8,30
2202,0.946217,SWIR2,Landsat 8,30
2203,0.956567,SWIR2,Landsat 8,30
2204,0.955661,SWIR2,Landsat 8,30
2205,0.951991,SWIR2,Landsat 8,30
2206,0.956666,SWIR2,Landsat 8,30
2207,0.963135,SWIR2,Landsat 8,30
2208,0.964442,SWIR2,Landsat 8,30
2209,0.964365,SWIR2,Landsat 8,30
2210,0.963523,SWIR2,Landsat 8,30
2211,0.962434,SWIR2,Landsat 8,30
2212,0.962905,SWIR2,Landsat 8,30
2213,0.963685,SWIR2,Landsat 8,30
2214,0.962473,SWIR2,Landsat 8,30
2215,0.960741,SWIR2,Landsat 8,30
2216,0.959239,SWIR2,Landsat 8,30
2217,0.957814,SWIR2,Landsat 8,30
2218,0.957781,SWIR2,Landsat 8,30
2219,0.958041,SWIR2,Landsat 8,30
2220,0.953274,SWIR2,Landsat 8,30
2221,0.94716,SWIR2,Landsat 8,30
2222,0.951706,SWIR2,Landsat 8,30
2223,0.958833,SWIR2,Landsat 8,30
2224,0.960212,SWIR2,Landsat 8,30
2225,0.960339,SWIR2,Landsat 8,30
2226,0.954785,SWIR2,Landsat 8,30
2227,0.947696,SWIR2,Landsat 8,30
2228,0.951965,SWIR2,Landsat 8,30
2229,0.95906,SWIR2,Landsat 8,30
2230,0.960554,SWIR2,Landsat 8,30
2231,0.960764,SWIR2,Landsat 8,30
2232,0.95575,SWIR2,Landsat 8,30
2233,0.949261,SWIR2,Landsat 8,30
2234,0.953245,SWIR2,Landsat 8,30
2235,0.95997,SWIR2,Landsat 8,30
2236,0.963736,SWIR2,Landsat 8,30
2237,0.966786,SWIR2,Landsat 8,30
2238,0.964315,SWIR2,Landsat 8,30
2239,0.960173,SWIR2,Landsat 8,30
2240,0.965473,SWIR2,Landsat 8,30
2241,0.973416,SWIR2,Landsat 8,30
2242,0.977637,SWIR2,Landsat 8,30
2243,0.980904,SWIR2,Landsat 8,30
2244,0.98276,SWIR2,Landsat 8,30
2245,0.984155,SWIR2,Landsat 8,30
2246,0.984693,SWIR2,Landsat 8,30
2247,0.985056,SWIR2,Landsat 8,30
2248,0.991486,SWIR2,Landsat 8,30
2249,0.9996,SWIR2,Landsat 8,30
2250,0.997654,SWIR2,Landsat 8,30
2251,0.993153,SWIR2,Landsat 8,30
2252,0.992469,SWIR2,Landsat 8,30
2253,0.992675,SWIR2,Landsat 8,30
2254,0.995894,SWIR2,Landsat 8,30
2255,1,SWIR2,Landsat 8,30
2256,0.999279,SWIR2,Landsat 8,30
2257,0.997261,SWIR2,Landsat 8,30
2258,0.994356,SWIR2,Landsat 8,30
2259,0.991127,SWIR2,Landsat 8,30
2260,0.987747,SWIR2,Landsat 8,30
2261,0.984349,SWIR2,Landsat 8,30
2262,0.986037,SWIR2,Landsat 8,30
2263,0.989132,SWIR2,Landsat 8,30
2264,0.984536,SWIR2,Landsat 8,30
2265,0.978024,SWIR2,Landsat 8,30
2266,0.975019,SWIR2,Landsat 8,30
2267,0.972794,SWIR2,Landsat 8,30
2268,0.974168,SWIR2,Landsat 8,30
2269,0.97654,SWIR2,Landsat 8,30
2270,0.976199,SWIR2,Landsat 8,30
2271,0.975206,SWIR2,Landsat 8,30
2272,0.974409,SWIR2,Landsat 8,30
2273,0.973662,SWIR2,Landsat 8,30
2274,0.967502,SWIR2,Landsat 8,30
2275,0.959895,SWIR2,Landsat 8,30
2276,0.956943,SWIR2,Landsat 8,30
2277,0.955095,SWIR2,Landsat 8,30
2278,0.955085,SWIR2,Landsat 8,30
2279,0.955588,SWIR2,Landsat 8,30
2280,0.947195,SWIR2,Landsat 8,30
2281,0.93665,SWIR2,Landsat 8,30
2282,0.922405,SWIR2,Landsat 8,30
2283,0.907109,SWIR2,Landsat 8,30
2284,0.89494,SWIR2,Landsat 8,30
2285,0.883588,SWIR2,Landsat 8,30
2286,0.855489,SWIR2,Landsat 8,30
2287,0.823876,SWIR2,Landsat 8,30
2288,0.78488,SWIR2,Landsat 8,30
2289,0.744025,SWIR2,Landsat 8,30
2290,0.69852,SWIR2,Landsat 8,30
2291,0.651673,SWIR2,Landsat 8,30
2292,0.602539,SWIR2,Landsat 8,30
2293,0.552647,SWIR2,Landsat 8,30
2294,0.502693,SWIR2,Landsat 8,30
2295,0.452698,SWIR2,Landsat 8,30
2296,0.403993,SWIR2,Landsat 8,30
2297,0.355569,SWIR2,Landsat 8,30
2298,0.315712,SWIR2,Landsat 8,30
2299,0.27826,SWIR2,Landsat 8,30
2300,0.244645,SWIR2,Landsat 8,30
2301,0.212213,SWIR2,Landsat 8,30
2302,0.186151,SWIR2,Landsat 8,30
2303,0.161749,SWIR2,Landsat 8,30
2304,0.141435,SWIR2,Landsat 8,30
2305,0.122015,SWIR2,Landsat 8,30
2306,0.106531,SWIR2,Landsat 8,30
2307,0.092029,SWIR2,Landsat 8,30
2308,0.080268,SWIR2,Landsat 8,30
2309,0.069276,SWIR2,Landsat 8,30
2310,0.060703,SWIR2,Landsat 8,30
2311,0.052702,SWIR2,Landsat 8,30
2312,0.046332,SWIR2,Landsat 8,30
2313,0.040405,SWIR2,Landsat 8,30
2314,0.035634,SWIR2,Landsat 8,30
2315,0.031213,SWIR2,Landsat 8,30
2316,0.027516,SWIR2,Landsat 8,30
2317,0.024,SWIR2,Landsat 8,30
2318,0.021262,SWIR2,Landsat 8,30
2319,0.018688,SWIR2,Landsat 8,30
2320,0.016562,SWIR2,Landsat 8,30
2321,0.014545,SWIR2,Landsat 8,30
2322,0.01293,SWIR2,Landsat 8,30
2323,0.011426,SWIR2,Landsat 8,30
2324,0.010155,SWIR2,Landsat 8,30
2325,0.008959,SWIR2,Landsat 8,30
2326,0.007992,SWIR2,Landsat 8,30
2327,0.007088,SWIR2,Landsat 8,30
2328,0.006348,SWIR2,Landsat 8,30
2329,0.005643,SWIR2,Landsat 8,30
2330,0.005019,SWIR2,Landsat 8,30
2331,0.004415,SWIR2,Landsat 8,30
2332,0.003903,SWIR2,Landsat 8,30
2333,0.003421,SWIR2,Landsat 8,30
2334,0.003025,SWIR2,Landsat 8,30
2335,0.002651,SWIR2,Landsat 8,30
2336,0.00234,SWIR2,Landsat 8,30
2337,0.002047,SWIR2,Landsat 8,30
2338,0.001795,SWIR2,Landsat 8,30
2339,0.001554,SWIR2,Landsat 8,30
2340,0.001345,SWIR2,Landsat 8,30
2341,0.001145,SWIR2,Landsat 8,30
2342,0.000974,SWIR2,Landsat 8,30
2343,0.000811,SWIR2,Landsat 8,30
2344,0.00068,SWIR2,Landsat 8,30
2345,0.00056,SWIR2,Landsat 8,30
2346,0.00044,SWIR2,Landsat 8,30
2347,0.00032,SWIR2,Landsat 8,30
2348,0.000217,SWIR2,Landsat 8,30
2349,0.000119,SWIR2,Landsat 8,30
2350,0.000028,SWIR2,Landsat 8,30
2351,-0.000062,SWIR2,Landsat 8,30
2352,-0.000134,SWIR2,Landsat 8,30
2353,-0.000202,SWIR2,Landsat 8,30
2354,-0.000263,SWIR2,Landsat 8,30
2355,-0.000322,SWIR2,Landsat 8,30
488,0.000216,Pan,Landsat 8,15
489,0.000514,Pan,Landsat 8,15
490,0.001013,Pan,Landsat 8,15
491,0.001587,Pan,Landsat 8,15
492,0.002619,Pan,Landsat 8,15
493,0.003841,Pan,Landsat 8,15
494,0.006195,Pan,Landsat 8,15
495,0.009003,Pan,Landsat 8,15
496,0.015515,Pan,Landsat 8,15
497,0.02327,Pan,Landsat 8,15
498,0.042723,Pan,Landsat 8,15
499,0.066556,Pan,Landsat 8,15
500,0.124269,Pan,Landsat 8,15
501,0.196006,Pan,Landsat 8,15
502,0.323232,Pan,Landsat 8,15
503,0.472496,Pan,Landsat 8,15
504,0.598302,Pan,Landsat 8,15
505,0.714816,Pan,Landsat 8,15
506,0.776009,Pan,Landsat 8,15
507,0.816555,Pan,Landsat 8,15
508,0.831881,Pan,Landsat 8,15
509,0.837994,Pan,Landsat 8,15
510,0.848975,Pan,Landsat 8,15
511,0.861668,Pan,Landsat 8,15
512,0.862705,Pan,Landsat 8,15
513,0.85964,Pan,Landsat 8,15
514,0.858532,Pan,Landsat 8,15
515,0.858244,Pan,Landsat 8,15
516,0.857148,Pan,Landsat 8,15
517,0.855759,Pan,Landsat 8,15
518,0.858455,Pan,Landsat 8,15
519,0.862834,Pan,Landsat 8,15
520,0.860609,Pan,Landsat 8,15
521,0.855993,Pan,Landsat 8,15
522,0.852785,Pan,Landsat 8,15
523,0.850183,Pan,Landsat 8,15
524,0.852788,Pan,Landsat 8,15
525,0.857317,Pan,Landsat 8,15
526,0.85913,Pan,Landsat 8,15
527,0.859876,Pan,Landsat 8,15
528,0.861508,Pan,Landsat 8,15
529,0.863494,Pan,Landsat 8,15
530,0.860265,Pan,Landsat 8,15
531,0.855102,Pan,Landsat 8,15
532,0.864423,Pan,Landsat 8,15
533,0.879249,Pan,Landsat 8,15
534,0.885593,Pan,Landsat 8,15
535,0.888663,Pan,Landsat 8,15
536,0.894758,Pan,Landsat 8,15
537,0.902017,Pan,Landsat 8,15
538,0.906294,Pan,Landsat 8,15
539,0.90929,Pan,Landsat 8,15
540,0.911734,Pan,Landsat 8,15
541,0.914,Pan,Landsat 8,15
542,0.909776,Pan,Landsat 8,15
543,0.902939,Pan,Landsat 8,15
544,0.908919,Pan,Landsat 8,15
545,0.919859,Pan,Landsat 8,15
546,0.92162,Pan,Landsat 8,15
547,0.919456,Pan,Landsat 8,15
548,0.91302,Pan,Landsat 8,15
549,0.905134,Pan,Landsat 8,15
550,0.892702,Pan,Landsat 8,15
551,0.878599,Pan,Landsat 8,15
552,0.876838,Pan,Landsat 8,15
553,0.879443,Pan,Landsat 8,15
554,0.878303,Pan,Landsat 8,15
555,0.875692,Pan,Landsat 8,15
556,0.872666,Pan,Landsat 8,15
557,0.869478,Pan,Landsat 8,15
558,0.875361,Pan,Landsat 8,15
559,0.884759,Pan,Landsat 8,15
560,0.889903,Pan,Landsat 8,15
561,0.893427,Pan,Landsat 8,15
562,0.885948,Pan,Landsat 8,15
563,0.874097,Pan,Landsat 8,15
564,0.875674,Pan,Landsat 8,15
565,0.882402,Pan,Landsat 8,15
566,0.891375,Pan,Landsat 8,15
567,0.901194,Pan,Landsat 8,15
568,0.903528,Pan,Landsat 8,15
569,0.902826,Pan,Landsat 8,15
570,0.907551,Pan,Landsat 8,15
571,0.91435,Pan,Landsat 8,15
572,0.914932,Pan,Landsat 8,15
573,0.91319,Pan,Landsat 8,15
574,0.915508,Pan,Landsat 8,15
575,0.919554,Pan,Landsat 8,15
576,0.920802,Pan,Landsat 8,15
577,0.92104,Pan,Landsat 8,15
578,0.924431,Pan,Landsat 8,15
579,0.929105,Pan,Landsat 8,15
580,0.930068,Pan,Landsat 8,15
581,0.929551,Pan,Landsat 8,15
582,0.937549,Pan,Landsat 8,15
583,0.948863,Pan,Landsat 8,15
584,0.947084,Pan,Landsat 8,15
585,0.940273,Pan,Landsat 8,15
586,0.940813,Pan,Landsat 8,15
587,0.944136,Pan,Landsat 8,15
588,0.945674,Pan,Landsat 8,15
589,0.946566,Pan,Landsat 8,15
590,0.942462,Pan,Landsat 8,15
591,0.936298,Pan,Landsat 8,15
592,0.939621,Pan,Landsat 8,15
593,0.946659,Pan,Landsat 8,15
594,0.942374,Pan,Landsat 8,15
595,0.933839,Pan,Landsat 8,15
596,0.93425,Pan,Landsat 8,15
597,0.93784,Pan,Landsat 8,15
598,0.940838,Pan,Landsat 8,15
599,0.943626,Pan,Landsat 8,15
600,0.952415,Pan,Landsat 8,15
601,0.963664,Pan,Landsat 8,15
602,0.967381,Pan,Landsat 8,15
603,0.968241,Pan,Landsat 8,15
604,0.968233,Pan,Landsat 8,15
605,0.967878,Pan,Landsat 8,15
606,0.965083,Pan,Landsat 8,15
607,0.961367,Pan,Landsat 8,15
608,0.957232,Pan,Landsat 8,15
609,0.952939,Pan,Landsat 8,15
610,0.949345,Pan,Landsat 8,15
611,0.946006,Pan,Landsat 8,15
612,0.948081,Pan,Landsat 8,15
613,0.952465,Pan,Landsat 8,15
614,0.954526,Pan,Landsat 8,15
615,0.955814,Pan,Landsat 8,15
616,0.959149,Pan,Landsat 8,15
617,0.963216,Pan,Landsat 8,15
618,0.964158,Pan,Landsat 8,15
619,0.963953,Pan,Landsat 8,15
620,0.965943,Pan,Landsat 8,15
621,0.968789,Pan,Landsat 8,15
622,0.972688,Pan,Landsat 8,15
623,0.977026,Pan,Landsat 8,15
624,0.978028,Pan,Landsat 8,15
625,0.977901,Pan,Landsat 8,15
626,0.974158,Pan,Landsat 8,15
627,0.969078,Pan,Landsat 8,15
628,0.969583,Pan,Landsat 8,15
629,0.972297,Pan,Landsat 8,15
630,0.972906,Pan,Landsat 8,15
631,0.972708,Pan,Landsat 8,15
632,0.969732,Pan,Landsat 8,15
633,0.96578,Pan,Landsat 8,15
634,0.965561,Pan,Landsat 8,15
635,0.966835,Pan,Landsat 8,15
636,0.966641,Pan,Landsat 8,15
637,0.965899,Pan,Landsat 8,15
638,0.972067,Pan,Landsat 8,15
639,0.981077,Pan,Landsat 8,15
640,0.980971,Pan,Landsat 8,15
641,0.977722,Pan,Landsat 8,15
642,0.974405,Pan,Landsat 8,15
643,0.971123,Pan,Landsat 8,15
644,0.963139,Pan,Landsat 8,15
645,0.95326,Pan,Landsat 8,15
646,0.953494,Pan,Landsat 8,15
647,0.957536,Pan,Landsat 8,15
648,0.963851,Pan,Landsat 8,15
649,0.970928,Pan,Landsat 8,15
650,0.969453,Pan,Landsat 8,15
651,0.96475,Pan,Landsat 8,15
652,0.966541,Pan,Landsat 8,15
653,0.970613,Pan,Landsat 8,15
654,0.973941,Pan,Landsat 8,15
655,0.977055,Pan,Landsat 8,15
656,0.982894,Pan,Landsat 8,15
657,0.98977,Pan,Landsat 8,15
658,0.988302,Pan,Landsat 8,15
659,0.983542,Pan,Landsat 8,15
660,0.987968,Pan,Landsat 8,15
661,0.995538,Pan,Landsat 8,15
662,0.998579,Pan,Landsat 8,15
663,1,Pan,Landsat 8,15
664,0.99981,Pan,Landsat 8,15
665,0.999061,Pan,Landsat 8,15
666,0.997891,Pan,Landsat 8,15
667,0.99658,Pan,Landsat 8,15
668,0.992555,Pan,Landsat 8,15
669,0.987369,Pan,Landsat 8,15
670,0.985862,Pan,Landsat 8,15
671,0.985761,Pan,Landsat 8,15
672,0.955679,Pan,Landsat 8,15
673,0.913945,Pan,Landsat 8,15
674,0.78014,Pan,Landsat 8,15
675,0.610197,Pan,Landsat 8,15
676,0.438556,Pan,Landsat 8,15
677,0.266714,Pan,Landsat 8,15
678,0.167313,Pan,Landsat 8,15
679,0.094013,Pan,Landsat 8,15
680,0.057564,Pan,Landsat 8,15
681,0.034787,Pan,Landsat 8,15
682,0.022882,Pan,Landsat 8,15
683,0.015178,Pan,Landsat 8,15
684,0.010755,Pan,Landsat 8,15
685,0.007663,Pan,Landsat 8,15
686,0.005756,Pan,Landsat 8,15
687,0.004292,Pan,Landsat 8,15
688,0.00322,Pan,Landsat 8,15
689,0.002283,Pan,Landsat 8,15
690,0.001545,Pan,Landsat 8,15
691,0.000879,Pan,Landsat 8,15
692,0.000214,Pan,Landsat 8,15
9000,0.00076333455919908,TIR1,Landsat 8,30
9050,0.000763707731330295,TIR1,Landsat 8,30
9100,0.000737974968211143,TIR1,Landsat 8,30
9150,0.000798954294462176,TIR1,Landsat 8,30
9200,0.00088255049630772,TIR1,Landsat 8,30
9250,0.000756846479772485,TIR1,Landsat 8,30
9300,0.000686285028763886,TIR1,Landsat 8,30
9350,0.000729632599697008,TIR1,Landsat 8,30
9400,0.000766481550571676,TIR1,Landsat 8,30
9450,0.000803796376285198,TIR1,Landsat 8,30
9500,0.000749008520666138,TIR1,Landsat 8,30
9550,0.000850169857664728,TIR1,Landsat 8,30
9600,0.000605446354485259,TIR1,Landsat 8,30
9650,0.000759770640451085,TIR1,Landsat 8,30
9700,0.000718412568342401,TIR1,Landsat 8,30
9750,0.000523530038876362,TIR1,Landsat 8,30
9800,0.000766247711452249,TIR1,Landsat 8,30
9850,0.000534019177373935,TIR1,Landsat 8,30
9900,0.000930960045384904,TIR1,Landsat 8,30
9950,0.000671104879366296,TIR1,Landsat 8,30
10000,0.000659340108236506,TIR1,Landsat 8,30
10050,0.000790662728093064,TIR1,Landsat 8,30
10100,0.000740077179535697,TIR1,Landsat 8,30
10150,0.00063906689065549,TIR1,Landsat 8,30
10200,0.00203597244432039,TIR1,Landsat 8,30
10250,0.00400118291921113,TIR1,Landsat 8,30
10300,0.00779829026774906,TIR1,Landsat 8,30
10350,0.0162238397613645,TIR1,Landsat 8,30
10400,0.0319576607048871,TIR1,Landsat 8,30
10450,0.0660799884936758,TIR1,Landsat 8,30
10500,0.138395247668299,TIR1,Landsat 8,30
10550,0.27840698238668,TIR1,Landsat 8,30
10600,0.505662398313439,TIR1,Landsat 8,30
10650,0.725864199141782,TIR1,Landsat 8,30
10700,0.808512638024545,TIR1,Landsat 8,30
10750,0.841080412481811,TIR1,Landsat 8,30
10800,0.843348592150208,TIR1,Landsat 8,30
10850,0.873433585473836,TIR1,Landsat 8,30
10900,0.915442774969707,TIR1,Landsat 8,30
10950,0.978028907188683,TIR1,Landsat 8,30
11000,1,TIR1,Landsat 8,30
11050,0.990887898189627,TIR1,Landsat 8,30
11100,0.871548374650285,TIR1,Landsat 8,30
11150,0.653390796059281,TIR1,Landsat 8,30
11200,0.409641208775632,TIR1,Landsat 8,30
11250,0.24131840801329,TIR1,Landsat 8,30
11300,0.135921801433986,TIR1,Landsat 8,30
11350,0.0712557840715999,TIR1,Landsat 8,30
11400,0.0330358201082027,TIR1,Landsat 8,30
11450,0.0133243559900446,TIR1,Landsat 8,30
11500,0.00479307475745881,TIR1,Landsat 8,30
11550,0.00223744552582969,TIR1,Landsat 8,30
11600,0.00120953540617133,TIR1,Landsat 8,30
11650,0.000782367974319297,TIR1,Landsat 8,30
11700,0.00107372245215754,TIR1,Landsat 8,30
11750,0.00117196221169076,TIR1,Landsat 8,30
11800,0.0011189610064718,TIR1,Landsat 8,30
11850,0.000986674390677623,TIR1,Landsat 8,30
11900,0.000751325792683356,TIR1,Landsat 8,30
11950,0,TIR1,Landsat 8,30
12000,0.00120539503462845,TIR1,Landsat 8,30
12050,0.00117009951442896,TIR1,Landsat 8,30
12100,0.000813568261710983,TIR1,Landsat 8,30
12150,0.000603239015163358,TIR1,Landsat 8,30
12200,0.00101916684457681,TIR1,Landsat 8,30
12250,0.000794923553912084,TIR1,Landsat 8,30
12300,0.000659587925540802,TIR1,Landsat 8,30
12350,0.000317959679220568,TIR1,Landsat 8,30
12400,0.0012746070352294,TIR1,Landsat 8,30
12450,0.000981931045528948,TIR1,Landsat 8,30
12500,0.00104468902064106,TIR1,Landsat 8,30
12550,0.00067871310575793,TIR1,Landsat 8,30
12600,0.000834402145081328,TIR1,Landsat 8,30
12650,0.000117475125655606,TIR1,Landsat 8,30
12700,0.000334226304249337,TIR1,Landsat 8,30
12750,0.000546710300825408,TIR1,Landsat 8,30
12800,0.000633978133856254,TIR1,Landsat 8,30
12850,0.000547082328091199,TIR1,Landsat 8,30
12900,0.000663742182739451,TIR1,Landsat 8,30
12950,0.000657596331836595,TIR1,Landsat 8,30
13000,0.0008827065179307,TIR1,Landsat 8,30
13050,0.000676701342020766,TIR1,Landsat 8,30
13100,0.000965200740409612,TIR1,Landsat 8,30
13150,0.000870706048711597,TIR1,Landsat 8,30
13200,0.000841040557473355,TIR1,Landsat 8,30
13250,0.000887128451327678,TIR1,Landsat 8,30
13300,0.000932929200651559,TIR1,Landsat 8,30
13350,0.000948617167830516,TIR1,Landsat 8,30
13400,0.000918639224697969,TIR1,Landsat 8,30
13450,0.000740982968117039,TIR1,Landsat 8,30
13500,0.000739966255756745,TIR1,Landsat 8,30
13550,0.000797586638941211,TIR1,Landsat 8,30
13600,0.000786205349996174,TIR1,Landsat 8,30
13650,0.00080055949495851,TIR1,Landsat 8,30
13700,0.00082001793026668,TIR1,Landsat 8,30
13750,0.000813102451223104,TIR1,Landsat 8,30
13800,0.000795250436998262,TIR1,Landsat 8,30
13850,0.000816069239824294,TIR1,Landsat 8,30
13900,0.000783023151209062,TIR1,Landsat 8,30
13950,0.000797690042893399,TIR1,Landsat 8,30
14000,0.00078545055181393,TIR1,Landsat 8,30
9000,0.00147111376370753,TIR2,Landsat 8,30
9050,0.00147595995531256,TIR2,Landsat 8,30
9100,0.00175187119878892,TIR2,Landsat 8,30
9150,0.00177019570124778,TIR2,Landsat 8,30
9200,0.00184013634878374,TIR2,Landsat 8,30
9250,0.0017716148725089,TIR2,Landsat 8,30
9300,0.0019143948279774,TIR2,Landsat 8,30
9350,0.00212519522383396,TIR2,Landsat 8,30
9400,0.00168795203740236,TIR2,Landsat 8,30
9450,0.00182987711233583,TIR2,Landsat 8,30
9500,0.00211888878937868,TIR2,Landsat 8,30
9550,0.00247533681077734,TIR2,Landsat 8,30
9600,0.00230357523029657,TIR2,Landsat 8,30
9650,0.00201279943969223,TIR2,Landsat 8,30
9700,0.0019800727672443,TIR2,Landsat 8,30
9750,0.00214274934810201,TIR2,Landsat 8,30
9800,0.00192352636227345,TIR2,Landsat 8,30
9850,0.00242623894163481,TIR2,Landsat 8,30
9900,0.00201704595280496,TIR2,Landsat 8,30
9950,0.00206189768661151,TIR2,Landsat 8,30
10000,0.00146081618269792,TIR2,Landsat 8,30
10050,0.000969511613403933,TIR2,Landsat 8,30
10100,0.00123417441566847,TIR2,Landsat 8,30
10150,0.00343097638021814,TIR2,Landsat 8,30
10200,0.00219617304491829,TIR2,Landsat 8,30
10250,0.00190104257020193,TIR2,Landsat 8,30
10300,0.00210061134754447,TIR2,Landsat 8,30
10350,0.00135376374824167,TIR2,Landsat 8,30
10400,0.000962685114690701,TIR2,Landsat 8,30
10450,0.00251068117310573,TIR2,Landsat 8,30
10500,0.000544599631742081,TIR2,Landsat 8,30
10550,0.00224673599295201,TIR2,Landsat 8,30
10600,0.00179822091074547,TIR2,Landsat 8,30
10650,0.00163459350070532,TIR2,Landsat 8,30
10700,0.000140755992711722,TIR2,Landsat 8,30
10750,0.00122778933551643,TIR2,Landsat 8,30
10800,0.00114958039826316,TIR2,Landsat 8,30
10850,0,TIR2,Landsat 8,30
10900,0.00132475607075873,TIR2,Landsat 8,30
10950,0.00135482038593388,TIR2,Landsat 8,30
11000,0.00134665508851701,TIR2,Landsat 8,30
11050,0.000978156780352649,TIR2,Landsat 8,30
11100,0.00236515469425261,TIR2,Landsat 8,30
11150,0.00491178053245233,TIR2,Landsat 8,30
11200,0.0141191341004318,TIR2,Landsat 8,30
11250,0.0231567767991644,TIR2,Landsat 8,30
11300,0.0455245808528487,TIR2,Landsat 8,30
